review_id,user_name,review_text,rating,thumbs_up_count,review_created_version,app_version,review_date,developer_reply,developer_reply_date,brand,platform,lang_param,country_param,scraped_at
c9194bb6-9477-4f68-84cf-db6bdd91d8cb,Vethesh,super 😍😍 i love it 😍😍,5,0,4.9.32-googleplay,4.9.32-googleplay,2026-04-06 20:00:17,We're pleased to hear you're enjoying playing chess. Thank you for your review!,2026-04-08 16:03:43,Chess.com,Google Play,en,us,2026-04-17 17:55:05
21e2f683-e1c6-4358-8a24-e8ba2aaa744e,Vanshika Yadav,I love it,5,1,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 19:58:54,Thank you for your review. We’re pleased that you’re enjoying Chess.com!,2026-04-08 15:56:35,Chess.com,Google Play,en,us,2026-04-17 17:55:05
d0377eef-74b0-4edf-afcf-56a0925e6b61,Khongkanwan Bunnag,5 BLUNDERS IN THE GAME!!!!!,5,1,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 19:42:01,Thank you for your 5-star rating! Players like you make Chess.com possible!,2026-04-08 16:08:16,Chess.com,Google Play,en,us,2026-04-17 17:55:05
93ba5ede-e512-4a82-b2aa-5fda31d3bf89,Abdulazim Abdulaxatov,"The game is sooo interesting I love this game and this app too, it is easy to find players in this game",5,1,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 19:25:53,Thanks for sharing the passion for chess. We're glad to have you on Chess.com!,2026-04-08 17:51:45,Chess.com,Google Play,en,us,2026-04-17 17:55:05
4f511ca3-a8d4-4aec-b9dc-58106862efe1,Aidan Rhoden,"Edit: the addition of ads between every game has made the experience awful. Very sweet! A nice free app that gives you full functionality, but they also offer a premium for more, like game reviews.",2,2,4.9.32-googleplay,4.9.32-googleplay,2026-04-06 18:56:55,,,Chess.com,Google Play,en,us,2026-04-17 17:55:05
d008b5a4-bb79-4356-895d-aa1d07e614c3,Arojit Das,nice game,5,1,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 18:53:46,Thank you for selecting Chess.com!,2026-04-08 15:56:31,Chess.com,Google Play,en,us,2026-04-17 17:55:05
cbeb7670-24bc-4cd6-a040-314bfd95d276,samuel edwin,ultimate,5,1,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 18:34:07,Thank you for sharing your enthusiasm for chess on Chess.com!,2026-04-08 15:56:32,Chess.com,Google Play,en,us,2026-04-17 17:55:05
70af61e8-78fb-4120-90bd-dccd24a8d148,praveena jayabalan,it gives good opportunity to see your old games and also allows us to play with many people and has deep analysis like accuracy of your game I really like that,5,1,4.9.32-googleplay,4.9.32-googleplay,2026-04-06 18:23:22,We're glad you're enjoying Game Review. Keep sharpening your chess skills on Chess.com!,2026-04-08 18:05:01,Chess.com,Google Play,en,us,2026-04-17 17:55:05
c878b511-00b4-4843-8948-8a93f2e59e6a,Dhananjay Deshmukh,nice app,5,1,,,2026-04-06 17:54:12,Your support is greatly appreciated. Thank you for being a part of Chess.com!,2026-04-02 19:07:38,Chess.com,Google Play,en,us,2026-04-17 17:55:05
a1322ca1-ef1e-4e3f-a1ef-5c226447f439,Ishant Diyundi,W game,5,1,,,2026-04-06 17:52:38,Thank you for your 5-star rating! Enjoy playing great chess on Chess.com!,2026-04-08 15:56:35,Chess.com,Google Play,en,us,2026-04-17 17:55:05
a0a02bca-c963-4ed3-97f8-00125d6cd523,Scorpio,Fun addiction! 👍😜,5,1,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 17:48:07,Thank you for sharing your enthusiasm for chess on Chess.com!,2026-04-08 16:02:20,Chess.com,Google Play,en,us,2026-04-17 17:55:05
e2977e53-a532-4853-b622-a2bcd767f27f,Liron Blank,best chess app everrrrrr,5,1,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 17:43:17,Thank you for your 5-star rating! Players like you make Chess.com possible!,2026-04-08 16:07:16,Chess.com,Google Play,en,us,2026-04-17 17:55:05
d6fed50d-58c6-4a27-8ccf-b26db5db766f,Rachael,"I love this app. it always runs smoothly. you can choose your boards, your layouts and your themes. they have different languages so you can message each other. you can join different clubs, and do different tournaments. it's literally the best app I'v ever experience. customer support for this app is also great. I used the free version for years but I wanted to be able to do the puzzles and hear my game reviews so I pay 7 bucks/mo not bad",5,2,4.9.29-googleplay,4.9.29-googleplay,2026-04-06 17:37:44,Thank you for this detailed feedback. We're glad you're enjoying all that Chess.com has to offer!,2026-04-08 18:21:28,Chess.com,Google Play,en,us,2026-04-17 17:55:05
0ff4c35e-63d2-4422-9013-6e3a584623b7,Rakhi Majumdar,It is a very good game for chess It has everything which a chess player needs,5,1,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 17:35:53,We're glad you're enjoying all the Chess.com app has to offer. Thank you for your review!,2026-04-08 16:18:38,Chess.com,Google Play,en,us,2026-04-17 17:55:05
07dda8b8-04ac-4e3c-bbd8-ebf1f3891b32,Ryuha Kimchi,"I try contacting support about this and I want the explanation course you are not answering it, I'm mute, I cant massage any of my friends, but usually mute come with emails and massage that has time limit but I didn't receive any of it at All, it's not banned ofc because I can still play the game, but this is weird...",1,1,,,2026-04-06 17:33:31,Sorry for the difficulties! Please visit this link for assistance to check whether your account is muted: www.chess.com/support,2026-04-07 22:40:18,Chess.com,Google Play,en,us,2026-04-17 17:55:05
5d2c29ff-bc1f-43e4-b798-310dea98c629,Michael Eken,ads make it unplayable,1,1,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 17:21:45,"We recognize that ads may not be preferred, but they enable us to keep the game free, innovate, and host significant chess events. You can eliminate ads by subscribing to any of our Premium plans. We recently introduced a very affordable No Ads Plan for just $1 a month! To sign up, visit: www.chess.com/membership/no-ads",2026-04-07 22:57:34,Chess.com,Google Play,en,us,2026-04-17 17:55:05
d2ba4662-6fdd-4d7f-b8b0-5f0959d6f19b,Mizanur Rahman Chowdhury,i hope i will increase my level,5,1,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 17:21:31,Your support is greatly appreciated. Thank you for being a part of Chess.com!,2026-04-08 16:08:13,Chess.com,Google Play,en,us,2026-04-17 17:55:05
ba5fb68e-37bf-4b98-80d1-4db05edfdbda,Rehan Saied,UI after a game has trash pop ups that ruined how i use the app. pls fix. I do not want a review or a rematch. dont sell ur soul for pop ups it never ends well.,1,1,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 17:21:29,"We recognize that ads aren't perfect, but they enable us to keep the game free, innovate, and host significant chess events. You can eliminate ads by subscribing to any of our Premium plans. We recently introduced a No Ads Plan that allows you to remove all ads for a very low price! To sign up, visit: www.chess.com/membership/no-ads",2026-04-07 22:57:37,Chess.com,Google Play,en,us,2026-04-17 17:55:05
2011d3c8-eb5d-4014-add7-4ef81ffb43a3,Shah Rukh,It is great cuz it's all about money you go there premium you there premium don't use it,1,1,,,2026-04-06 17:20:42,"Thank you for your feedback. We recognize it's an investment, but we genuinely believe in the value of our training tools for players committed to enhancing their chess skills. If you're interested in exploring everything Chess.com provides, be sure to take advantage of the free trial!",2026-04-07 22:57:47,Chess.com,Google Play,en,us,2026-04-17 17:55:05
90b66cf0-4e65-48ea-9c75-bdc531c07d80,Yabsra Gezu,"Best chess app ever , the lessons 10/10, the game 10/10, literally everything about this app is awesome",5,0,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 17:19:39,Thanks for an awesome review. We're glad you're enjoying Chess.com!,2026-04-08 17:50:44,Chess.com,Google Play,en,us,2026-04-17 17:55:05
ae36c2cd-2436-4983-b223-33a818ea2d94,Fumbanani Ng'ambi,so fine. and addictive,4,1,4.9.30-googleplay,4.9.30-googleplay,2026-04-06 17:09:41,"Thank you for your review! If you have any suggestions on how the Chess.com app could improve, please share them with us. We aim for the app to achieve a 5-star rating from you! You can submit feedback at: www.chess.com/support",2026-04-07 23:44:10,Chess.com,Google Play,en,us,2026-04-17 17:55:05
ffb310e8-a36f-48e0-a31b-6a57fa9bd114,Muhammad Azamuddin,very fun game,5,0,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 16:55:52,We're pleased to hear you're enjoying playing chess. Thank you for your feedback!,2026-04-08 15:59:43,Chess.com,Google Play,en,us,2026-04-17 17:55:05
4e1e31ba-38e4-424f-832d-46fc61830a06,Tharsan Rd,Very enjoying and boosts thinking skills and thought processing never feel stressed and not motivated play chess and get the spirit back,5,0,4.9.30-googleplay,4.9.30-googleplay,2026-04-06 16:51:44,Chess is the gymnasium for the mind. Thanks for choosing Chess.com!,2026-04-08 18:00:45,Chess.com,Google Play,en,us,2026-04-17 17:55:05
74bc69cd-1972-4285-a32c-3d85cf5dbd7d,Pius Muyiwa Osuntoyinbo,Great playing experience. Zero ads,5,0,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 16:48:42,We're glad you like the Chess.com app. Thank you for your 5 star review!,2026-04-08 16:06:45,Chess.com,Google Play,en,us,2026-04-17 17:55:05
770e3c53-f5bb-4c8d-ab1c-23f951c56d94,Ankur Yeola,very poor app nowadays since small 1 second internet glitch and your game is lost,1,0,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 16:48:22,"Thank you for your feedback! Our team is currently working on major server improvements to enhance connectivity for players worldwide. For more information and tips on optimizing your device and network, please visit: www.chess.com/support",2026-04-07 22:57:47,Chess.com,Google Play,en,us,2026-04-17 17:55:05
dae6f97e-2f12-47be-8468-2d6742f02acb,Virat Shahi,sexy game sab ladkiya kehlti h,5,0,,,2026-04-06 16:40:13,We're glad you like the Chess.com app. Thank you for your 5 star review!,2026-04-08 16:05:11,Chess.com,Google Play,en,us,2026-04-17 17:55:05
c0ee40a7-7b53-48ef-aa59-c023a8a286e8,Pawan Deokule,The timing seems to be based on geolocation and internet speed. This is an extremely poor setup for speed chess. Tried reinstalling the app and I keep getting the same result. My time moves faster than the opponent and even takes time for the clock to shift. Very poor experience. Permanently uninstalled. This app is biased and sabotages clock specifically for Indian players. An American player always has an advantage over others. Dec 2023. same issue lingers in 2026. Why?,1,14,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 16:18:15,"Sorry for the difficulties! We are working on major server expansions to continue to optimize connectivity for our players around the world. In the meantime, if the problem persists after verifying your network connection, please visit this link for further assistance: www.chess.com/support",2025-10-17 16:48:13,Chess.com,Google Play,en,us,2026-04-17 17:55:05
63212e5d-cc08-437b-9bfa-97cae0a8d539,Mark Edwin Espuelas,good for learning Chess,5,0,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 16:17:08,Thank you for your 5-star rating! Keep enjoying playing great chess on Chess.com!,2026-04-08 16:03:45,Chess.com,Google Play,en,us,2026-04-17 17:55:05
6c62bf9c-531f-49f4-b8f9-3f35ca82b7ec,Gerry care,"Great app for learning chess. Great display, choice of boards. You can add some crypto games like Edchess to make it better.",5,0,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 16:03:57,We're glad you're having fun learning chess. Thanks for choosing Chess.com!,2026-04-08 17:58:22,Chess.com,Google Play,en,us,2026-04-17 17:55:05
cecccda6-f944-4eb4-82f8-f1bc7acffdee,ChatGPT Learner,This app is very good and it's about learning and playing chess,5,0,4.9.32-googleplay,4.9.32-googleplay,2026-04-06 16:02:41,We are pleased you enjoy the Chess.com app. Thank you for your 5-star review!,2026-04-08 16:16:33,Chess.com,Google Play,en,us,2026-04-17 17:55:05
f3fb69a3-d020-43b2-995e-85515abf290a,Zach Jacob B. Lopez Zachary,absolute peak,5,0,,,2026-04-06 15:34:17,We're happy to hear you're enjoying playing chess. Thank you for your review!,2026-04-08 15:59:46,Chess.com,Google Play,en,us,2026-04-17 17:55:05
ce7d6520-349b-4a22-93b1-1c9f2c0ae38a,Viraj Jaunjal,The Game must collab more often. Very good game. Not a pay to play.,5,0,4.9.30-googleplay,4.9.30-googleplay,2026-04-06 15:34:03,We’re pleased you enjoy the Chess.com app. Thank you for your 5-star review!,2026-04-08 17:54:43,Chess.com,Google Play,en,us,2026-04-17 17:55:05
f374e720-c7c9-4bc5-99d5-2b568f8eaf4f,Laraib Turk,Easy UI,5,0,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 14:57:12,Thank you for choosing Chess.com!,2026-04-08 15:56:29,Chess.com,Google Play,en,us,2026-04-17 17:55:05
8fa2c282-cab2-4cd6-8ab3-e4248b3b82ac,Tanish Rishi,"I am sure this is a app where every beginner could easily learn chess, it will really help in improving chess skills and the game reviews are the real reason to love this game but it banned my account even though I didn't break of their fair policy and ask them about it and they send email and I got a new account but i want my old account plzzzz",1,0,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 14:21:41,"Please check your email inbox for a closure notice with an explanation about your Chess.com account status and how to proceed. If you haven't received a notice, please visit this link for help: www.chess.com/support",2026-04-07 22:57:31,Chess.com,Google Play,en,us,2026-04-17 17:55:05
9f5f4393-6d0e-4df2-9146-0e8884bf5c95,Faith Valle,"this game still has the nerve to give players alot of elo while,myself only gets 8-9 elo unfair",1,0,,,2026-04-06 14:20:45,This is because the opponent must have recently created an account or recently started playing that chess format. Rating changes are initially more dramatic so that players can quickly reach their proper rating level.,2026-04-09 18:42:14,Chess.com,Google Play,en,us,2026-04-17 17:55:05
04814406-fde9-4ca3-9cba-6a9c4a8e494a,Saathvik 08,Chess. Com you must give us free everything so that everyone can make it viral,5,0,4.9.29-googleplay,4.9.29-googleplay,2026-04-06 13:25:29,"Thank you for this feedback. We're considering potential adjustments to these limits in the future, as well as alternative membership options. In the meantime, make sure to sign up for the Diamond free trial to test out unlimited Game Review, Lessons, and Puzzles!",2026-04-08 16:18:49,Chess.com,Google Play,en,us,2026-04-17 17:55:05
1efef6dc-335f-430d-b004-1d1f9f93c5ec,Rooba Shree,super game for beginners and intermediates,5,0,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 13:22:46,Thank you for your review. We appreciate that you're enjoying Chess.com!,2026-04-08 16:16:32,Chess.com,Google Play,en,us,2026-04-17 17:55:05
f2ff69d0-b877-48b3-8d86-80ae84296a4c,micheal okoye,awesome,5,0,4.9.27-googleplay,4.9.27-googleplay,2026-04-06 13:05:24,We are pleased to hear that you are enjoying playing chess. Thank you for your feedback!,2026-04-08 15:56:26,Chess.com,Google Play,en,us,2026-04-17 17:55:05
98f1a292-ffb6-4674-9d66-f90878d2b18f,Ray Zubik,Made me smart. That's all I could say.,5,0,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 13:00:31,Thank you for sharing your enthusiasm for chess on Chess.com!,2026-04-08 16:08:09,Chess.com,Google Play,en,us,2026-04-17 17:55:05
07cc1cf5-5689-4fa6-8551-accc37a13ef7,Noah,"its chess, what else to say?",4,0,4.9.30-googleplay,4.9.30-googleplay,2026-04-06 12:15:09,"Thank you for your review! If you have suggestions on how the Chess.com app could improve, please share them with us. We aim for the app to earn a 5-star rating from you! You can submit feedback at: www.chess.com/support",2026-04-07 23:44:08,Chess.com,Google Play,en,us,2026-04-17 17:55:05
1b4c2609-a273-4be3-9197-3a7007ce616a,Moeti,it's just overall awesome.,5,0,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 11:57:14,,,Chess.com,Google Play,en,us,2026-04-17 17:55:05
6c048c53-6260-41c1-84f7-10b6e828fc64,SIVA,Only for Brainy People's,5,0,4.9.29-googleplay,4.9.29-googleplay,2026-04-06 11:52:17,Thank you for supporting Chess.com!,2026-04-08 16:03:39,Chess.com,Google Play,en,us,2026-04-17 17:55:05
0cbb80d4-7492-42ab-b0cd-988bc0bed2f7,Sahida Begum,good y,5,0,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 11:50:05,Thank you for your review. We're pleased to hear you're enjoying Chess.com!,2026-04-08 15:56:20,Chess.com,Google Play,en,us,2026-04-17 17:55:05
6883dcaf-5657-45df-a5b0-ad7e821c638c,Fadoxi Uslash,the clown girl is kinda a baddie :pppp,4,0,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 11:25:38,,,Chess.com,Google Play,en,us,2026-04-17 17:55:05
d84b9246-1b08-4fb6-869e-908607728d2f,MD HASAN BISWAS,nice game,5,0,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 11:25:00,Thank you for choosing Chess.com!,2026-04-08 15:56:19,Chess.com,Google Play,en,us,2026-04-17 17:55:05
e8057349-e2b2-4c3a-a6f4-101567f58dac,Hmr,boring. bcz of not getting logout if opponent not played for some time. Auto resign not working as shown,1,1,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 11:08:39,"Sorry for the frustration! A game will end early if a player leaves or disconnects. However, it is possible for a player to let time run out on purpose while continuing to view the game. We ask that you report this by tapping on the opponent's avatar so we can quickly take action in the form of restrictions or account closure.",2026-01-23 19:21:37,Chess.com,Google Play,en,us,2026-04-17 17:55:05
cb1351f1-9daa-432b-a91d-03e3f0eb1c2b,Rahil Arash,very good game,5,0,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 10:53:40,Thank you for choosing Chess.com!,2026-04-08 15:59:30,Chess.com,Google Play,en,us,2026-04-17 17:55:05
69635085-172f-4ea0-848a-c2908f30c493,Total Hypers,yes thus game us so good,5,0,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 10:43:06,Thank you for your review. We're pleased to hear you're enjoying Chess.com!,2026-04-08 16:03:36,Chess.com,Google Play,en,us,2026-04-17 17:55:05
06b5ce02-9850-46cf-a0fc-1b5c0eba3879,MAHESHVARAN G,ohohhh,1,0,,,2026-04-06 10:42:40,"Kung makasinati ka og mga problema sa Chess.com app o adunay mga sugyot, palihug kontaka kami! Mahimo nimo tan-awon ang among FAQ, maghatag og feedback, o makig-uban sa among Support Team sa: www.chess.com/support",2026-04-07 22:57:22,Chess.com,Google Play,en,us,2026-04-17 17:55:05
00f34929-809d-48ee-b0fa-659179f8ff2c,Alexander Norgard,"Taking the success of a free app and monetizing with ""ad-less"" use is the scummiest thing one can do. There's been a premium version a long time, and last I checked it had tens of thousands of users in the paid tier. Now they're just greedy.",1,1,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 09:42:42,"We know ads aren't ideal, but they allow us to keep the game free, to innovate, and to create major chess events. You can always remove ads by signing up for any of our Premium plans, and we also offer a No Ads Plan where you can remove all ads for just $1 a month! To sign up, visit: www.chess.com/membership/no-ads",2026-04-07 22:43:15,Chess.com,Google Play,en,us,2026-04-17 17:55:05
2282c0e7-bcf4-4348-96c6-aa416d3419c6,Ramya Cat,very good,5,0,,,2026-04-06 09:40:04,Thank you for choosing Chess.com!,2026-04-08 15:56:16,Chess.com,Google Play,en,us,2026-04-17 17:55:05
b8dd0ae6-8a4f-4571-b78e-aadeff7598cb,Courage Richard,it impossible to use the app to improve....only if you buy premium but not all can afford it....pls improve the app for non-premuim users,1,0,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 09:31:49,"Thank you for your feedback. We're exploring additional membership options for the future so that even more players can benefit from our training tools, like game analysis and lessons. We also offer seasonal discounts, so keep an eye out for in-app promotions.",2026-04-17 15:59:58,Chess.com,Google Play,en,us,2026-04-17 17:55:05
69f9d55b-da1a-44d6-8b01-909e0bdd3a54,Ujwal,bhai downloders to 100m+ hai and app to claim kr raha hai 235m+ player hai Mtlv kuch bhi 😂😂,5,0,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 09:12:50,We're glad you like the Chess.com app. Thank you for your 5 star review!,2026-04-08 17:44:29,Chess.com,Google Play,en,us,2026-04-17 17:55:05
58f23ab4-c77d-41aa-bf73-d0d9a68753cb,Jabez Santos,"this game is racist,I always lose when I'm black",1,1,,,2026-04-06 09:09:48,"Race plays no part in chess! All players experience streaks of wins or losses, when playing both black and white. Make sure to check out the Learn section for opening studies to help you get great positions in the opening phase of the game!",2026-04-07 22:44:00,Chess.com,Google Play,en,us,2026-04-17 17:55:05
33ff44e1-fec9-4388-ab1b-a79918315fcb,Bruce,the puzzle's are the best you'll improve your game,5,0,4.9.30-googleplay,4.9.30-googleplay,2026-04-06 09:08:02,We're pleased to hear you're enjoying the chess puzzles. Thank you for choosing Chess.com!,2026-04-08 16:16:31,Chess.com,Google Play,en,us,2026-04-17 17:55:05
2569c5ec-6bb7-4255-92f3-8658c79be69e,Malkorain,"Nearly a year of praise, I'm now here to give a low review. This app has been a 5 star, never exploiting it's users for cash, now they are introducing a 5s ad+ more just to sub and play games. Chess should not be monetized as such, it's a centuries old game, keep it free as always. Constantly displaying ads, even to just play a game. I'm considering switching to the competitor, this is insanity. What was a pinnacle of the Chess community, is now the disgrace. Remove ads. Chess should be free.",2,2,4.9.32-googleplay,4.9.32-googleplay,2026-04-06 08:49:26,"We recognize that ads aren't perfect, but they enable us to keep the game free, innovate, and host significant chess events. You can eliminate ads by subscribing to any of our Premium plans. We recently introduced a very affordable No Ads Plan, allowing you to remove all ads for just $1 a month! To sign up, visit: www.chess.com/membership/no-ads",2026-04-17 16:00:14,Chess.com,Google Play,en,us,2026-04-17 17:55:05
09b935ab-788e-41b4-a1c2-16672aa074e5,Abhisek Paul,Day by day the app is getting boring. there should be some reward system. I have reached the legend league so what next?? please improve your features.,5,0,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 08:11:07,Thank you for this feedback. We'll look into adding more great Achievements as well as new options for Leagues beyond the Legend achievement.,2026-04-08 18:03:21,Chess.com,Google Play,en,us,2026-04-17 17:55:05
579db2a9-7cb7-45bb-ba5a-2c1d7bcf0b97,Prachiti Chaskar,the app was ok,3,0,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 08:08:12,"If you experience any issues with the Chess.com app or have suggestions, please contact us! You can review our FAQ, give feedback, or connect with our Support Team at: www.chess.com/support",2026-04-07 22:57:20,Chess.com,Google Play,en,us,2026-04-17 17:55:05
0c28ed64-0cc0-427f-be4c-feb192cfc1d8,PHILOKUHLE JELE,best chess app ever it enjoyable with all the different features 👌,5,0,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 07:45:22,Thank you for sharing your passion for chess on Chess.com!,2026-04-08 17:54:41,Chess.com,Google Play,en,us,2026-04-17 17:55:05
4275b6f2-5213-4b30-8e2f-ab8a367d58d2,Deepaganesan,Really awesome,5,0,4.9.18-googleplay,4.9.18-googleplay,2026-04-06 07:41:00,Thank you for your 5-star rating! Enjoy playing fantastic chess on Chess.com!,2026-04-08 15:59:30,Chess.com,Google Play,en,us,2026-04-17 17:55:05
fc903f75-60fb-4387-aae0-78770479acf0,Israel Nyabera,"W,no lag pure play",5,0,,,2026-04-06 07:27:37,Thank you for your 5-star rating! Players like you make Chess.com a reality!,2026-04-08 16:03:33,Chess.com,Google Play,en,us,2026-04-17 17:55:05
e28e3b8c-43ef-498a-aa44-85d07cf25362,Joe Biermans,"they added ads which is really annoying. but hey, you can buy the premium to avoid them...",1,1,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 07:01:42,"We recognize that ads may not be preferred, but they enable us to keep the game free, innovate, and host significant chess events. You can eliminate ads by subscribing to any of our Premium plans. We recently introduced a very affordable No Ads Plan for just $1 a month! To sign up, visit: www.chess.com/membership/no-ads",2026-04-07 22:57:19,Chess.com,Google Play,en,us,2026-04-17 17:55:05
a2ee7f30-026e-477d-a815-96af347cb9cb,Adam Pacheco,Removing assistance from playing bots was a huge mistake. You've turned a great teaching tool into a complete garbage experience with one update. Let me guess- the feature is now available in a specific paid tier now? What a joke.,1,0,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 06:08:49,"Thank you for this feedback. With this update we aimed to simplify the Bots interface and to make it easier to start games. However, thanks to feedback from players like you, we'll be adding back these customization options as soon as possible. Keep an eye out for the next updates!",2026-04-09 18:42:45,Chess.com,Google Play,en,us,2026-04-17 17:55:05
8bb97d67-23d8-4873-958e-e611aaabd7d6,Queen Osuoma,I love how there multiple couches in the game that assist you and make you understand within a day of practice,4,0,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 05:44:53,"Thanks for your review! If you have suggestions for us on how the Chess.com app could be better, please let us know. We want the app to be worthy of a 5-star rating to you! You can submit feedback at: www.chess.com/support",2026-04-07 23:34:05,Chess.com,Google Play,en,us,2026-04-17 17:55:05
12a3e532-0f6e-4952-b92f-fafe9c574b6f,Meirell Edren R. David,"very very very very gooooodd i luv it, specially I'm a Chess lover",5,0,4.9.24-googleplay,4.9.24-googleplay,2026-04-06 05:21:44,We are pleased to hear you're enjoying playing chess. Thank you for your review!,2026-04-08 16:16:29,Chess.com,Google Play,en,us,2026-04-17 17:55:05
6ab83d4f-fede-4edd-88d5-66037f476b35,Kate Fajardo,great and fun,5,0,4.9.30-googleplay,4.9.30-googleplay,2026-04-06 05:18:13,Thank you for selecting Chess.com!,2026-04-08 15:59:27,Chess.com,Google Play,en,us,2026-04-17 17:55:05
29a9cffc-3f9b-4581-9ab8-50d90626ce32,Byron K Mockey,clean..,5,0,4.9.19-googleplay,4.9.19-googleplay,2026-04-06 04:45:43,Thank you for your review. We appreciate having you on Chess.com!,2026-04-08 15:56:13,Chess.com,Google Play,en,us,2026-04-17 17:55:05
d39bd517-623a-47ce-a81d-d9927be23f9d,Thomas Thomas,I love playing against people from all over the world.,5,0,4.9.30-googleplay,4.9.30-googleplay,2026-04-06 04:40:44,We're glad you're enjoying playing chess with other players around the world on Chess.com. Thank you for your review!,2026-04-08 16:12:20,Chess.com,Google Play,en,us,2026-04-17 17:55:05
ba8871ff-d2bc-40ee-9508-57901fd5b8fb,Mehr Paracha,"My experience of playing chess is very interesting and enjoyable. Chess is a game of strategy and thinking. When I play, I have to focus and plan my moves carefully. Sometimes I win, and sometimes I lose, but every game teaches me something new. It improves my concentration and makes my mind sharp. I also feel excited when I trap my opponent or give checkmate. Overall, chess is a challenging and fun game for me.",5,0,4.9.29-googleplay,4.9.29-googleplay,2026-04-06 03:57:45,Chess is the gymnasium for the mind. Thanks for choosing Chess.com!,2026-04-08 18:20:56,Chess.com,Google Play,en,us,2026-04-17 17:55:05
260094ce-8654-4de9-a5bd-6f905313afd6,Randy Mann,most frustrating app ever. you get paired up with opponents that have similar skill levels for a few games. then get destroyed for most. win a few decent games.. then get destroyed. edit... its no different. the algorithms are trash. I take away a star.,1,1,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 03:56:26,"Sorry for the difficulties! Chess is very difficult, and we all experience losing streaks as well as winning streaks. If you suspect a player of cheating, you can report it by tapping their avatar. Our moderation stats are shared in monthly reports like this one: www.chess.com/article/view/chesscom-update-april-2026#FairPlay",2026-04-17 16:00:45,Chess.com,Google Play,en,us,2026-04-17 17:55:05
007144d7-356d-43c6-8941-bfc564dd5b2a,Bob Dylan,The app is prefect for anyone just looking to have a fun time with chess,5,0,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 03:53:18,Thank you for your review. We're happy to have you on Chess.com!,2026-04-08 17:54:39,Chess.com,Google Play,en,us,2026-04-17 17:55:05
700e628d-2e7b-4573-b603-627353b49d0b,Andrew,"excellent, very new to chess, but all the lessons and coach games are great, still havnt played much online, but already earned alot, got a real life board because of it",5,0,,,2026-04-06 03:42:08,We're glad you're enjoying all the Chess.com app has to offer. Thank you for your review!,2026-04-08 18:06:22,Chess.com,Google Play,en,us,2026-04-17 17:55:05
c8c41d59-9df1-4209-968c-0f935af3a893,John Hinojosa,"It's absolutely amazing, and I don't say that lightly",5,0,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 02:41:57,Thank you for your review. We're pleased to hear that you're enjoying Chess.com!,2026-04-08 16:16:25,Chess.com,Google Play,en,us,2026-04-17 17:55:05
4cefe162-9166-4ea0-91f5-371245599704,Koko Nyi,why my acc is disable.,1,0,4.9.31-googleplay,4.9.31-googleplay,2026-04-06 02:29:47,"Sorry for the difficulties! Please check your email inbox for a closure notice with an explanation about your Chess.com account status and how to proceed. If you haven't received a notice, please visit this link for help: www.chess.com/support",2026-04-07 22:44:55,Chess.com,Google Play,en,us,2026-04-17 17:55:05
